clip,policy,frames,fps,n_bins,n_bins_eligible,bin_eligible_frac,bin_score_mean,infeasible_frac,severe_frac,severe_frac_guarded,feasible_frac_kept,n_severe_windows,screen_schema,screen_gap_m
CMU_118_118_19_poses_120_jpos,screened,255,50.0,6,4,0.6666666666666666,0.9633333333333333,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.9568627450980393,2,torque_limited,0.06
CMU_120_120_07_poses_120_jpos,screened,464,50.0,10,4,0.4,0.7060000000000001,0.17672413793103448,0.17672413793103448,0.17672413793103448,0.6831896551724138,8,torque_limited,0.06
CMU_120_120_21_poses_120_jpos,screened,1297,50.0,26,15,0.5769230769230769,0.7534042553191489,0.2413261372397841,0.2413261372397841,0.2413261372397841,0.7532767925983038,7,torque_limited,0.06
CMU_122_122_01_poses_120_jpos,screened,264,50.0,6,4,0.6666666666666666,0.8033333333333333,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.7765151515151515,3,torque_limited,0.06
CMU_122_122_09_poses_120_jpos,screened,188,50.0,4,2,0.5,0.65,0.3723404255319149,0.3723404255319149,0.3723404255319149,0.6276595744680851,1,torque_limited,0.06
CMU_122_122_34_poses_120_jpos,screened,403,50.0,9,4,0.4444444444444444,0.508888888888889,0.4317617866004963,0.4317617866004963,0.4317617866004963,0.5682382133995038,1,torque_limited,0.06
CMU_122_122_44_poses_120_jpos,screened,275,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_122_122_48_poses_120_jpos,screened,185,50.0,4,2,0.5,0.685,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.7405405405405405,1,torque_limited,0.06
CMU_122_122_55_poses_120_jpos,screened,307,50.0,7,5,0.7142857142857143,0.9657142857142856,0.029315960912052116,0.029315960912052116,0.029315960912052116,0.9609120521172638,2,torque_limited,0.06
CMU_123_123_10_poses_120_jpos,screened,333,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_127_127_16_poses_120_jpos,screened,108,50.0,3,0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,4,torque_limited,0.06
CMU_12_12_02_poses_120_jpos,screened,280,50.0,6,4,0.6666666666666666,0.9166666666666666,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.9107142857142857,2,torque_limited,0.06
CMU_131_131_12_poses_120_jpos,screened,320,50.0,7,2,0.2857142857142857,0.41428571428571426,0.165625,0.165625,0.165625,0.453125,4,torque_limited,0.06
CMU_132_132_10_poses_120_jpos,screened,677,50.0,14,14,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_132_132_19_poses_120_jpos,screened,113,50.0,3,3,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_132_132_22_poses_120_jpos,screened,155,50.0,4,3,0.75,0.85,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.9806451612903225,1,torque_limited,0.06
CMU_132_132_43_poses_120_jpos,screened,335,50.0,7,7,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_132_132_46_poses_120_jpos,screened,510,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_132_132_47_poses_120_jpos,screened,629,50.0,13,13,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_132_132_53_poses_120_jpos,screened,2709,50.0,55,20,0.36363636363636365,0.5112727272727273,0.2517534145441122,0.2517534145441122,0.2517534145441122,0.5038759689922481,49,torque_limited,0.06
CMU_133_133_04_poses_120_jpos,screened,326,50.0,7,5,0.7142857142857143,0.8228571428571428,0.08588957055214724,0.08588957055214724,0.08588957055214724,0.8098159509202454,6,torque_limited,0.06
CMU_133_133_23_poses_120_jpos,screened,353,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_133_133_25_poses_120_jpos,screened,171,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_135_135_02_poses_120_jpos,screened,2168,50.0,44,11,0.25,0.5181818181818182,0.2878228782287823,0.29289667896678967,0.29289667896678967,0.511070110701107,57,torque_limited,0.06
CMU_136_136_02_poses_120_jpos,screened,358,50.0,8,6,0.75,0.925,0.08379888268156424,0.08379888268156424,0.08379888268156424,0.9162011173184358,2,torque_limited,0.06
CMU_136_136_06_poses_120_jpos,screened,393,50.0,8,3,0.375,0.385,0.17557251908396945,0.17557251908396945,0.17557251908396945,0.39185750636132316,8,torque_limited,0.06
CMU_136_136_27_poses_120_jpos,screened,453,50.0,10,4,0.4,0.532,0.2163355408388521,0.2163355408388521,0.2163355408388521,0.48344370860927155,8,torque_limited,0.06
CMU_137_137_08_poses_120_jpos,screened,808,50.0,17,9,0.5294117647058824,0.7199999999999999,0.1150990099009901,0.1150990099009901,0.1150990099009901,0.7054455445544554,9,torque_limited,0.06
CMU_137_137_13_poses_120_jpos,screened,1235,50.0,25,18,0.72,0.9503999999999999,0.05020242914979757,0.05020242914979757,0.05020242914979757,0.9497975708502024,5,torque_limited,0.06
CMU_138_138_23_poses_120_jpos,screened,191,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_138_138_25_poses_120_jpos,screened,149,50.0,3,1,0.3333333333333333,0.5,0.12080536912751678,0.12080536912751678,0.12080536912751678,0.5033557046979866,3,torque_limited,0.06
CMU_139_139_15_poses_60_jpos,screened,898,50.0,18,3,0.16666666666666666,0.5736111111111111,0.2594654788418708,0.2594654788418708,0.2594654788418708,0.5746102449888641,13,torque_limited,0.06
CMU_13_13_07_poses_120_jpos,screened,605,50.0,13,13,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_13_13_08_poses_120_jpos,screened,668,50.0,14,14,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_13_13_32_poses_120_jpos,screened,140,50.0,3,1,0.3333333333333333,0.37333333333333335,0.2357142857142857,0.2357142857142857,0.2357142857142857,0.4,3,torque_limited,0.06
CMU_141_141_18_poses_60_jpos,screened,323,50.0,7,5,0.7142857142857143,0.8485714285714285,0.02786377708978328,0.02786377708978328,0.02786377708978328,0.9195046439628483,1,torque_limited,0.06
CMU_141_141_21_poses_60_jpos,screened,226,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_143_143_01_poses_60_jpos,screened,83,50.0,2,0,0.0,0.9145454545454546,0.08433734939759036,0.08433734939759036,0.08433734939759036,0.9156626506024096,2,torque_limited,0.06
CMU_143_143_09_poses_60_jpos,screened,454,50.0,10,6,0.6,0.808,0.10572687224669604,0.10572687224669604,0.10572687224669604,0.788546255506608,8,torque_limited,0.06
CMU_143_143_10_poses_60_jpos,screened,479,50.0,10,9,0.9,0.9719999999999999,0.029227557411273485,0.029227557411273485,0.029227557411273485,0.9707724425887265,1,torque_limited,0.06
CMU_143_143_20_poses_60_jpos,screened,542,50.0,11,10,0.9090909090909091,0.9690909090909091,0.03136531365313653,0.03136531365313653,0.03136531365313653,0.9686346863468634,1,torque_limited,0.06
CMU_143_143_27_poses_60_jpos,screened,586,50.0,12,12,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_143_143_38_poses_60_jpos,screened,1097,50.0,22,20,0.9090909090909091,0.9900000000000001,0.010027347310847767,0.010027347310847767,0.010027347310847767,0.9899726526891522,1,torque_limited,0.06
CMU_144_144_05_poses_120_jpos,screened,1161,50.0,24,4,0.16666666666666666,0.3433333333333333,0.32127476313522824,0.32127476313522824,0.32127476313522824,0.32127476313522824,22,torque_limited,0.06
CMU_144_144_17_poses_120_jpos,screened,1175,50.0,24,6,0.25,0.4808333333333333,0.34808510638297874,0.34808510638297874,0.34808510638297874,0.4697872340425532,21,torque_limited,0.06
CMU_144_144_28_poses_120_jpos,screened,953,50.0,20,15,0.75,0.9359999999999999,0.030430220356768102,0.030430220356768102,0.030430220356768102,0.9328436516264428,6,torque_limited,0.06
CMU_15_15_01_poses_120_jpos,screened,2302,50.0,47,47,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_16_16_35_poses_120_jpos,screened,68,50.0,2,0,0.0,0.8488888888888889,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.8823529411764706,2,torque_limited,0.06
CMU_17_17_09_poses_120_jpos,screened,2533,50.0,51,51,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_18_19_Justin_18_07_poses_120_jpos,screened,121,50.0,3,1,0.3333333333333333,0.6066666666666666,0.1487603305785124,0.1487603305785124,0.1487603305785124,0.512396694214876,2,torque_limited,0.06
CMU_18_19_Justin_18_15_poses_120_jpos,screened,640,50.0,13,9,0.6923076923076923,0.8446153846153847,0.11875,0.11875,0.11875,0.8421875,4,torque_limited,0.06
CMU_20_21_rory1_20_08_poses_120_jpos,screened,89,50.0,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_22_23_justin_22_06_poses_120_jpos,screened,210,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_22_23_justin_22_12_poses_120_jpos,screened,127,50.0,3,1,0.3333333333333333,0.7281481481481481,0.07086614173228346,0.07086614173228346,0.07086614173228346,0.7795275590551181,3,torque_limited,0.06
CMU_22_23_justin_22_22_poses_120_jpos,screened,75,50.0,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_27_27_11_poses_120_jpos,screened,807,50.0,17,17,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_28_28_16_poses_120_jpos,screened,2334,50.0,47,47,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_29_29_13_poses_120_jpos,screened,6111,50.0,123,123,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_29_29_15_poses_120_jpos,screened,1845,50.0,37,37,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_29_29_24_poses_120_jpos,screened,1772,50.0,36,36,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_30_30_09_poses_120_jpos,screened,1566,50.0,32,32,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_30_30_13_poses_120_jpos,screened,819,50.0,17,17,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_32_32_01_poses_120_jpos,screened,201,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_35_35_06_poses_120_jpos,screened,183,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_35_35_07_poses_120_jpos,screened,150,50.0,3,3,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_35_35_14_poses_120_jpos,screened,171,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_35_35_32_poses_120_jpos,screened,163,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_35_35_33_poses_120_jpos,screened,175,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_36_36_04_poses_120_jpos,screened,1553,50.0,32,16,0.5,0.698125,0.27945911139729557,0.27945911139729557,0.27945911139729557,0.6889890534449453,8,torque_limited,0.06
CMU_36_36_18_poses_120_jpos,screened,1793,50.0,36,16,0.4444444444444444,0.5972222222222222,0.35973229224762965,0.35973229224762965,0.35973229224762965,0.5956497490239822,8,torque_limited,0.06
CMU_37_37_01_poses_120_jpos,screened,213,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_38_38_02_poses_120_jpos,screened,175,50.0,4,3,0.75,0.97,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.9828571428571429,1,torque_limited,0.06
CMU_39_39_05_poses_120_jpos,screened,167,50.0,4,2,0.5,0.9458823529411764,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.9700598802395209,2,torque_limited,0.06
CMU_40_40_02_poses_120_jpos,screened,2081,50.0,42,36,0.8571428571428571,0.9752380952380952,0.024987986544930323,0.024987986544930323,0.024987986544930323,0.9750120134550697,4,torque_limited,0.06
CMU_40_40_11_poses_120_jpos,screened,2508,50.0,51,51,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_40_40_12_poses_120_jpos,screened,3515,50.0,71,71,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_54_54_21_poses_120_jpos,screened,2912,50.0,59,39,0.6610169491525424,0.7640677966101694,0.11778846153846154,0.11778846153846154,0.11778846153846154,0.760989010989011,27,torque_limited,0.06
CMU_54_54_22_poses_120_jpos,screened,1056,50.0,22,13,0.5909090909090909,0.7209090909090909,0.13920454545454544,0.13920454545454544,0.13920454545454544,0.7509469696969697,11,torque_limited,0.06
CMU_54_54_23_poses_120_jpos,screened,1791,50.0,36,36,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_55_55_01_poses_120_jpos,screened,753,50.0,16,13,0.8125,0.99,0.010624169986719787,0.010624169986719787,0.010624169986719787,0.9893758300132802,3,torque_limited,0.06
CMU_55_55_10_poses_120_jpos,screened,568,50.0,12,12,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_55_55_12_poses_120_jpos,screened,865,50.0,18,17,0.9444444444444444,0.9633333333333334,0.03815028901734104,0.03815028901734104,0.03815028901734104,0.9618497109826589,1,torque_limited,0.06
CMU_55_55_18_poses_120_jpos,screened,2245,50.0,45,45,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_60_60_09_poses_60_jpos,screened,2145,50.0,43,12,0.27906976744186046,0.43767441860465117,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.43636363636363634,37,torque_limited,0.06
CMU_60_60_15_poses_60_jpos,screened,1783,50.0,36,25,0.6944444444444444,0.8633333333333333,0.04374649467190129,0.04374649467190129,0.04374649467190129,0.8620302860347728,15,torque_limited,0.06
CMU_62_62_05_poses_60_jpos,screened,965,50.0,20,20,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_62_62_14_poses_60_jpos,screened,561,50.0,12,12,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_62_62_19_poses_60_jpos,screened,549,50.0,11,11,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_63_63_09_poses_120_jpos,screened,188,50.0,4,2,0.5,0.6,0.0425531914893617,0.05851063829787234,0.05851063829787234,0.6382978723404256,2,torque_limited,0.06
CMU_63_63_27_poses_120_jpos,screened,237,50.0,5,4,0.8,0.96,0.04219409282700422,0.04219409282700422,0.04219409282700422,0.9578059071729957,1,torque_limited,0.06
CMU_64_64_28_poses_120_jpos,screened,215,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_74_74_05_poses_60_jpos,screened,269,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_74_74_09_poses_120_jpos,screened,83,50.0,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_76_76_10_poses_120_jpos,screened,569,50.0,12,12,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_77_77_02_poses_60_jpos,screened,780,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_77_77_04_poses_60_jpos,screened,735,50.0,15,15,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_77_77_30_poses_60_jpos,screened,1050,50.0,21,21,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_78_78_31_poses_120_jpos,screened,333,50.0,7,0,0.0,0.1457142857142857,0.32732732732732733,0.3303303303303303,0.3303303303303303,0.15315315315315314,12,torque_limited,0.06
CMU_79_79_01_poses_60_jpos,screened,488,50.0,10,8,0.8,0.976,0.0,0.02459016393442623,0.02459016393442623,0.9754098360655737,2,torque_limited,0.06
CMU_79_79_39_poses_60_jpos,screened,673,50.0,14,14,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_79_79_54_poses_60_jpos,screened,972,50.0,20,20,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_79_79_59_poses_60_jpos,screened,708,50.0,15,15,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_79_79_84_poses_60_jpos,screened,730,50.0,15,15,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_79_79_89_poses_60_jpos,screened,737,50.0,15,15,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_79_79_96_poses_60_jpos,screened,465,50.0,10,10,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_80_80_06_poses_60_jpos,screened,801,50.0,17,17,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_80_80_16_poses_60_jpos,screened,1049,50.0,21,21,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_80_80_40_poses_60_jpos,screened,762,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_80_80_47_poses_60_jpos,screened,836,50.0,17,17,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_82_82_07_poses_120_jpos,screened,499,50.0,10,2,0.2,0.33799999999999997,0.35070140280561124,0.35070140280561124,0.35070140280561124,0.33867735470941884,11,torque_limited,0.06
CMU_83_83_15_poses_120_jpos,screened,218,50.0,5,2,0.4,0.568,0.4954128440366973,0.4954128440366973,0.4954128440366973,0.5045871559633027,1,torque_limited,0.06
CMU_83_83_16_poses_120_jpos,screened,213,50.0,5,3,0.6,0.648,0.4084507042253521,0.4084507042253521,0.4084507042253521,0.5868544600938967,2,torque_limited,0.06
CMU_83_83_34_poses_120_jpos,screened,403,50.0,9,4,0.4444444444444444,0.508888888888889,0.4317617866004963,0.4317617866004963,0.4317617866004963,0.5682382133995038,1,torque_limited,0.06
CMU_83_83_49_poses_120_jpos,screened,190,50.0,4,2,0.5,0.54,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.5684210526315789,3,torque_limited,0.06
CMU_83_83_53_poses_120_jpos,screened,225,50.0,5,2,0.4,0.43200000000000005,0.19555555555555557,0.19555555555555557,0.19555555555555557,0.48,4,torque_limited,0.06
CMU_84_84_01_poses_60_jpos,screened,386,50.0,8,8,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_84_84_05_poses_60_jpos,screened,269,50.0,6,6,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_84_84_09_poses_120_jpos,screened,83,50.0,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_85_85_09_poses_120_jpos,screened,105,50.0,3,3,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_89_89_02_poses_120_jpos,screened,150,50.0,3,3,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_91_91_11_poses_120_jpos,screened,776,50.0,16,16,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_91_91_12_poses_120_jpos,screened,926,50.0,19,19,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
CMU_91_91_17_poses_120_jpos,screened,633,50.0,13,13,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
DFaust_67_50002_50002_light_hopping_loose_poses_60_jpos,screened,195,50.0,4,2,0.5,0.685,0.020512820512820513,0.020512820512820513,0.020512820512820513,0.676923076923077,3,torque_limited,0.06
DFaust_67_50004_50004_knees_poses_60_jpos,screened,609,50.0,13,8,0.6153846153846154,0.7723076923076923,0.2348111658456486,0.2348111658456486,0.2348111658456486,0.7569786535303776,3,torque_limited,0.06
DFaust_67_50004_50004_shake_hips_poses_60_jpos,screened,178,50.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
DFaust_67_50009_50009_light_hopping_stiff_poses_60_jpos,screened,211,50.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
DFaust_67_50009_50009_one_leg_loose_poses_60_jpos,screened,149,50.0,3,3,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
DFaust_67_50020_50020_knees_poses_60_jpos,screened,429,50.0,9,9,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
DFaust_67_50025_50025_punching_poses_60_jpos,screened,166,50.0,4,2,0.5,0.705,0.13855421686746988,0.13855421686746988,0.13855421686746988,0.6445783132530121,2,torque_limited,0.06
DFaust_67_50027_50027_hips_poses_60_jpos,screened,675,50.0,14,14,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,screened,1500,50.0,30,21,0.7,0.778,0.162,0.162,0.162,0.778,6,torque_limited,0.06
Eyes_Japan_Dataset_aita_gesture_etc-20-swing_chair-aita_poses_120_jpos,screened,1500,50.0,30,14,0.4666666666666667,0.56,0.44,0.44,0.44,0.56,4,torque_limited,0.06
Eyes_Japan_Dataset_aita_gesture_etc-22-mobile_receive-aita_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_aita_gesture_etc-48-medium_drum-aita_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_aita_greeting-02-bye-aita_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_aita_greeting-10-card_exchange-aita_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_aita_pain-01-headache-aita_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_aita_pose-14-look_up-aita_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_aita_pose-18-applause-aita_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_aita_sitdown_standup-16-reseat-aita_poses_120_jpos,screened,1500,50.0,30,15,0.5,0.5780000000000001,0.39466666666666667,0.39466666666666667,0.39466666666666667,0.578,5,torque_limited,0.06
Eyes_Japan_Dataset_aita_walk-05-backward-aita_poses_120_jpos,screened,1500,50.0,30,20,0.6666666666666666,0.8539999999999999,0.051333333333333335,0.051333333333333335,0.051333333333333335,0.854,11,torque_limited,0.06
Eyes_Japan_Dataset_aita_walk-23-shuffle_oneleg-aita_poses_120_jpos,screened,1500,50.0,30,5,0.16666666666666666,0.26466666666666666,0.422,0.422,0.422,0.26466666666666666,33,torque_limited,0.06
Eyes_Japan_Dataset_hamada_accident-08-damage_rightfoot-hamada_poses_120_jpos,screened,1488,50.0,30,23,0.7666666666666667,0.9420000000000001,0.056451612903225805,0.056451612903225805,0.056451612903225805,0.9415322580645161,5,torque_limited,0.06
Eyes_Japan_Dataset_hamada_gesture_etc-33-watch_here-hamada_poses_120_jpos,screened,1488,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_hamada_gesture_etc-41-mosh-hamada_poses_120_jpos,screened,1488,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_hamada_gesture_etc-48-medium_drum-hamada_poses_120_jpos,screened,1488,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_hamada_pain-03-toothache-hamada_poses_120_jpos,screened,1488,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_hamada_pose-04-drank-hamada_poses_120_jpos,screened,1488,50.0,30,28,0.9333333333333333,0.9786666666666667,0.012096774193548387,0.012096774193548387,0.012096774193548387,0.978494623655914,3,torque_limited,0.06
Eyes_Japan_Dataset_hamada_throw_toss-14-pass_to_right_heavy-hamada_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_hamada_turn-05-turn-hamada_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_hamada_walk-02-drank-hamada_poses_120_jpos,screened,1500,50.0,30,9,0.3,0.4186666666666667,0.22466666666666665,0.22466666666666665,0.22466666666666665,0.4186666666666667,36,torque_limited,0.06
Eyes_Japan_Dataset_hamada_walk-10-shoulder_bag-hamada_poses_120_jpos,screened,1500,50.0,30,29,0.9666666666666667,0.9973333333333334,0.0026666666666666666,0.0026666666666666666,0.0026666666666666666,0.9973333333333333,1,torque_limited,0.06
Eyes_Japan_Dataset_hamada_walk-17-push_by_back-hamada_poses_120_jpos,screened,1500,50.0,30,29,0.9666666666666667,0.99,0.01,0.01,0.01,0.99,1,torque_limited,0.06
Eyes_Japan_Dataset_kaiwa_gesture_etc-01-set_1-kaiwa_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kaiwa_gesture_etc-31-ok-kaiwa_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kaiwa_greeting-05-salute_(chest)-kaiwa_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kaiwa_greeting-07-bow-kaiwa_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,screened,1500,50.0,30,17,0.5666666666666667,0.7586666666666667,0.156,0.156,0.156,0.7586666666666667,16,torque_limited,0.06
Eyes_Japan_Dataset_kaiwa_pose-18-applause-kaiwa_poses_120_jpos,screened,1500,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kaiwa_walk-24-listless-kaiwa_poses_120_jpos,screened,1480,50.0,30,30,1.0,1.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,screened,1488,50.0,30,22,0.7333333333333333,0.9206666666666667,0.034274193548387094,0.034274193548387094,0.034274193548387094,0.9200268817204301,12,torque_limited,0.06
Eyes_Japan_Dataset_kanno_accident-11-fall_down-kanno_poses_120_jpos,screened,1488,50.0,30,17,0.5666666666666667,0.7853333333333334,0.1297043010752688,0.1297043010752688,0.1297043010752688,0.7836021505376344,18,torque_limited,0.06
Eyes_Japan_Dataset_kanno_accident-13-damage_back-kanno_poses_120_jpos,screened,1488,50.0,30,29,0.9666666666666667,0.9806666666666667,0.009408602150537635,0.009408602150537635,0.009408602150537635,0.980510752688172,2,torque_limited,0.06
