source,clip,frame,time_s,lowest_geom_clearance_m,geometry_airborne
CNRS,CNRS_288_03_R_2,171,3.42,0.09968097820618722,1
CNRS,CNRS_288_03_R_2,172,3.44,0.09636062955323031,1
CNRS,CNRS_288_03_R_2,173,3.46,0.09494933792104583,1
CNRS,CNRS_288_03_R_2,174,3.48,0.09353586753257219,1
CNRS,CNRS_288_03_R_2,175,3.5,0.09160495896802481,1
CNRS,CNRS_288_03_R_2,176,3.52,0.08812991101617941,1
CNRS,CNRS_288_03_R_2,177,3.54,0.08415491085167569,1
CNRS,CNRS_288_03_R_2,178,3.56,0.07962301251818267,1
CNRS,CNRS_288_03_R_2,179,3.58,0.07380895907035491,1
CNRS,CNRS_288_03_R_2,180,3.6,0.07244719582038413,1
CNRS,CNRS_288_03_R_2,181,3.62,0.07066270749586373,1
CNRS,CNRS_288_03_R_2,182,3.64,0.07032624593196159,1
CNRS,CNRS_288_03_R_2,183,3.66,0.07137150834520462,1
CNRS,CNRS_288_03_R_2,184,3.68,0.07400139040504214,1
CNRS,CNRS_288_03_R_2,185,3.7,0.0781046565429445,1
CNRS,CNRS_288_03_R_2,186,3.72,0.08549818426478584,1
CNRS,CNRS_288_03_R_2,187,3.74,0.09537428516765485,1
CNRS,CNRS_288_03_R_2,188,3.76,0.09973328081038912,1
CNRS,CNRS_288_03_R_2,189,3.78,0.09939764869341115,1
CNRS,CNRS_288_03_R_2,190,3.8,0.09820257276500242,1
CNRS,CNRS_288_03_R_2,191,3.82,0.10117374351939616,1
CNRS,CNRS_288_03_R_2,192,3.84,0.11091157217575644,1
CNRS,CNRS_288_03_R_2,193,3.86,0.12404567315490621,1
CNRS,CNRS_288_03_R_2,194,3.88,0.14579575600909195,1
CNRS,CNRS_288_03_R_2,195,3.9,0.15694299318093138,1
CNRS,CNRS_288_03_R_2,196,3.92,0.15418281187656724,1
CNRS,CNRS_288_03_R_2,197,3.94,0.15019566206520127,1
CNRS,CNRS_288_03_R_2,198,3.96,0.1513170977843124,1
CNRS,CNRS_288_03_R_2,199,3.98,0.147341359365673,1
CNRS,CNRS_288_03_R_2,200,4.0,0.14186403021740687,1
CNRS,CNRS_288_03_R_2,201,4.02,0.1350000064869712,1
CNRS,CNRS_288_03_R_2,202,4.04,0.13021279019068013,1
CNRS,CNRS_288_03_R_2,203,4.06,0.12562453064498363,1
CNRS,CNRS_288_03_R_2,204,4.08,0.12234824456351516,1
CNRS,CNRS_288_03_R_2,205,4.1,0.12084768686922252,1
CNRS,CNRS_288_03_R_2,206,4.12,0.11680386195250529,1
CNRS,CNRS_288_03_R_2,207,4.14,0.11636061233337451,1
CNRS,CNRS_288_03_R_2,208,4.16,0.11357602431065436,1
CNRS,CNRS_288_03_R_2,209,4.18,0.10739744386346654,1
CNRS,CNRS_288_03_R_2,210,4.2,0.10560189199708865,1
CNRS,CNRS_288_03_R_2,211,4.22,0.10897583677960088,1
CNRS,CNRS_288_03_R_2,212,4.24,0.11303261862177878,1
CNRS,CNRS_288_03_R_2,213,4.26,0.11967640692347463,1
CNRS,CNRS_288_03_R_2,214,4.28,0.12436832402004537,1
CNRS,CNRS_288_03_R_2,215,4.3,0.12296824924247492,1
CNRS,CNRS_288_03_R_2,216,4.32,0.11948352301889405,1
CNRS,CNRS_288_03_R_2,217,4.34,0.1172992110334936,1
CNRS,CNRS_288_03_R_2,218,4.36,0.1149808014166908,1
CNRS,CNRS_288_03_R_2,219,4.38,0.11333024035504459,1
CNRS,CNRS_288_03_R_2,220,4.4,0.11055084791490978,1
CNRS,CNRS_288_03_R_2,221,4.42,0.1062038809730189,1
CNRS,CNRS_288_03_R_2,222,4.44,0.10083091698431727,1
CNRS,CNRS_288_03_R_2,223,4.46,0.09602409615935621,1
CNRS,CNRS_288_03_R_2,224,4.48,0.09408841252020832,1
CNRS,CNRS_288_03_R_2,225,4.5,0.09282640718199937,1
CNRS,CNRS_288_03_R_2,226,4.52,0.09285687612891465,1
CNRS,CNRS_288_03_R_2,227,4.54,0.0941546184080605,1
CNRS,CNRS_288_03_R_2,228,4.56,0.09672707790629693,1
CNRS,CNRS_288_03_R_2,229,4.58,0.1005672916925373,1
CNRS,CNRS_288_03_R_2,230,4.6,0.10569424431849898,1
CNRS,CNRS_288_03_R_2,231,4.62,0.11369469872796506,1
CNRS,CNRS_288_03_R_2,232,4.64,0.1255482293833012,1
CNRS,CNRS_288_03_R_2,233,4.66,0.12737701542072505,1
CNRS,CNRS_288_03_R_2,234,4.68,0.1256378026966323,1
CNRS,CNRS_288_03_R_2,235,4.7,0.12569098510648624,1
CNRS,CNRS_288_03_R_2,236,4.72,0.13250293145869654,1
CNRS,CNRS_288_03_R_2,237,4.74,0.1427306124750453,1
CNRS,CNRS_288_03_R_2,238,4.76,0.1623686458090989,1
CNRS,CNRS_288_03_R_2,239,4.78,0.18250831356608152,1
CNRS,CNRS_288_03_R_2,240,4.8,0.18053746355048417,1
CNRS,CNRS_288_03_R_2,241,4.82,0.1799001356683345,1
CNRS,CNRS_288_03_R_2,242,4.84,0.18221980109112568,1
CNRS,CNRS_288_03_R_2,243,4.86,0.17910599415187353,1
CNRS,CNRS_288_03_R_2,244,4.88,0.17539825916206428,1
CNRS,CNRS_288_03_R_2,245,4.9,0.16575197933041905,1
CNRS,CNRS_288_03_R_2,246,4.92,0.1599279212888103,1
CNRS,CNRS_288_03_R_2,247,4.94,0.15424141155008386,1
CNRS,CNRS_288_03_R_2,248,4.96,0.14985026444785746,1
CNRS,CNRS_288_03_R_2,249,4.98,0.1465660151157805,1
CNRS,CNRS_288_03_R_2,250,5.0,0.14501444584020634,1
CNRS,CNRS_288_03_R_2,251,5.02,0.14380451543637487,1
CNRS,CNRS_288_03_R_2,252,5.04,0.1426438963632741,1
CNRS,CNRS_288_03_R_2,253,5.06,0.13703406560400805,1
CNRS,CNRS_288_03_R_2,254,5.08,0.13308425274159355,1
CNRS,CNRS_288_03_R_2,255,5.1,0.13139486217458674,1
CNRS,CNRS_288_03_R_2,256,5.12,0.13451872557557026,1
CNRS,CNRS_288_03_R_2,257,5.14,0.13874035355533906,1
CNRS,CNRS_288_03_R_2,258,5.16,0.14391570996509137,1
CNRS,CNRS_288_03_R_2,259,5.18,0.14724599629391721,1
CNRS,CNRS_288_03_R_2,260,5.2,0.14570727070784706,1
CNRS,CNRS_288_03_R_2,261,5.22,0.14348834205069894,1
CNRS,CNRS_288_03_R_2,262,5.24,0.1418094633014842,1
CNRS,CNRS_288_03_R_2,263,5.26,0.13998017531953347,1
CNRS,CNRS_288_03_R_2,264,5.28,0.1377634140434151,1
CNRS,CNRS_288_03_R_2,265,5.3,0.13461554689424077,1
CNRS,CNRS_288_03_R_2,266,5.32,0.13022342358405475,1
CNRS,CNRS_288_03_R_2,267,5.34,0.12571011582845215,1
CNRS,CNRS_288_03_R_2,268,5.36,0.12187252783020845,1
CNRS,CNRS_288_03_R_2,269,5.38,0.11982463196687511,1
CNRS,CNRS_288_03_R_2,270,5.4,0.11779510673240882,1
CNRS,CNRS_288_03_R_2,271,5.42,0.1166072487782757,1
CNRS,CNRS_288_03_R_2,272,5.44,0.11700559873478324,1
CNRS,CNRS_288_03_R_2,273,5.46,0.11813132660527724,1
CNRS,CNRS_288_03_R_2,274,5.48,0.11972923258963293,1
CNRS,CNRS_288_03_R_2,275,5.5,0.12211525857262813,1
CNRS,CNRS_288_03_R_2,276,5.52,0.12660257602360225,1
CNRS,CNRS_288_03_R_2,277,5.54,0.1334039940643395,1
CNRS,CNRS_288_03_R_2,278,5.56,0.14447249205024684,1
CNRS,CNRS_288_03_R_2,279,5.58,0.14908185210391142,1
CNRS,CNRS_288_03_R_2,280,5.6,0.1495002702758584,1
CNRS,CNRS_288_03_R_2,281,5.62,0.1489802338506503,1
CNRS,CNRS_288_03_R_2,282,5.64,0.15447288333613157,1
CNRS,CNRS_288_03_R_2,283,5.66,0.16481280747594132,1
CNRS,CNRS_288_03_R_2,284,5.68,0.17871505693578,1
CNRS,CNRS_288_03_R_2,285,5.7,0.19978558710867045,1
CNRS,CNRS_288_03_R_2,286,5.72,0.19873570179273264,1
CNRS,CNRS_288_03_R_2,287,5.74,0.19852639654402565,1
CNRS,CNRS_288_03_R_2,288,5.76,0.19646233573503763,1
CNRS,CNRS_288_03_R_2,289,5.78,0.19846059810952188,1
CNRS,CNRS_288_03_R_2,290,5.8,0.19492324513558484,1
CNRS,CNRS_288_03_R_2,291,5.82,0.19070563175789898,1
CNRS,CNRS_288_03_R_2,292,5.84,0.18512582570932126,1
CNRS,CNRS_288_03_R_2,293,5.86,0.18089869005948814,1
CNRS,CNRS_288_03_R_2,294,5.88,0.17712097001324076,1
CNRS,CNRS_288_03_R_2,295,5.9,0.17350017965061437,1
CNRS,CNRS_288_03_R_2,296,5.92,0.17102766960648386,1
CNRS,CNRS_288_03_R_2,297,5.94,0.16945234682227414,1
CNRS,CNRS_288_03_R_2,298,5.96,0.16901646485388472,1
CNRS,CNRS_288_03_R_2,299,5.98,0.1708880613102926,1
CNRS,CNRS_288_03_R_2,300,6.0,0.16752508845476272,1
CNRS,CNRS_288_03_R_2,301,6.02,0.1621810409014312,1
CNRS,CNRS_288_03_R_2,302,6.04,0.15859229339176936,1
CNRS,CNRS_288_03_R_2,303,6.06,0.15839273448376034,1
CNRS,CNRS_288_03_R_2,304,6.08,0.1602373445737387,1
CNRS,CNRS_288_03_R_2,305,6.1,0.16273144483992982,1
CNRS,CNRS_288_03_R_2,306,6.12,0.16672335651288006,1
CNRS,CNRS_288_03_R_2,307,6.14,0.1679943341150528,1
CNRS,CNRS_288_03_R_2,308,6.16,0.16564412437681814,1
CNRS,CNRS_288_03_R_2,309,6.18,0.16345011140556231,1
CNRS,CNRS_288_03_R_2,310,6.2,0.16255751296387763,1
CNRS,CNRS_288_03_R_2,311,6.22,0.160572929944234,1
CNRS,CNRS_288_03_R_2,312,6.24,0.15835969901576344,1
CNRS,CNRS_288_03_R_2,313,6.26,0.1554761510739987,1
CNRS,CNRS_288_03_R_2,314,6.28,0.15316144856379216,1
CNRS,CNRS_288_03_R_2,315,6.3,0.14884921797336695,1
CNRS,CNRS_288_03_R_2,316,6.32,0.1451453122234916,1
CNRS,CNRS_288_03_R_2,317,6.34,0.14272357218528103,1
CNRS,CNRS_288_03_R_2,318,6.36,0.14074337868057563,1
CNRS,CNRS_288_03_R_2,319,6.38,0.13882136603805645,1
CNRS,CNRS_288_03_R_2,320,6.4,0.1384662940094506,1
CNRS,CNRS_288_03_R_2,321,6.42,0.13850464946194202,1
CNRS,CNRS_288_03_R_2,322,6.44,0.13907704049196162,1
CNRS,CNRS_288_03_R_2,323,6.46,0.1398754963387221,1
CNRS,CNRS_288_03_R_2,324,6.48,0.14133864279466538,1
CNRS,CNRS_288_03_R_2,325,6.5,0.14410894627622883,1
CNRS,CNRS_288_03_R_2,326,6.52,0.1479578428149547,1
CNRS,CNRS_288_03_R_2,327,6.54,0.15386116228134228,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,0,0.0,0.013813933055954459,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,1,0.02,0.013882703802787501,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,2,0.04,0.014075549528058671,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,3,0.06,0.01450818091321966,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,4,0.08,0.01519682173509934,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,5,0.1,0.016480030512145562,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,6,0.12,0.01705250288794738,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,7,0.14,0.01613598784780957,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,8,0.16,0.015098616864757745,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,9,0.18,0.013933598943119468,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,10,0.2,0.01258732080471422,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,11,0.22,0.011124242596079569,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,12,0.24,0.009931723851034422,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,13,0.26,0.008728451398713978,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,14,0.28,0.0076937335475608815,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,15,0.3,0.006708898967552232,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,16,0.32,0.0057218933893031804,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,17,0.34,0.004971188204985107,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,18,0.36,0.004621197104112839,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,19,0.38,0.004648611094865923,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,20,0.4,0.004670416288984042,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,21,0.42,0.004714107630524949,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,22,0.44,0.004974765466156942,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,23,0.46,0.006039696491662279,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,24,0.48,0.007543215878018426,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,25,0.5,0.009596416632411545,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,26,0.52,0.01236022327700117,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,27,0.54,0.01576753014616173,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,28,0.56,0.0174681816759939,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,29,0.58,0.020166378459840865,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,30,0.6,0.02266348784589648,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,31,0.62,0.026453538021635498,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,32,0.64,0.026451749713532514,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,33,0.66,0.026487246399755478,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,34,0.68,0.026152695519956824,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,35,0.7,0.02574239919071706,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,36,0.72,0.025418123457889193,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,37,0.74,0.025193781519454943,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,38,0.76,0.02537019382336065,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,39,0.78,0.02602302128997184,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,40,0.8,0.02692482462422037,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,41,0.82,0.027443081238669266,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,42,0.84,0.027555393213326708,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,43,0.86,0.02765511321457203,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,44,0.88,0.027329554394653593,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,45,0.9,0.026508826576398914,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,46,0.92,0.026777417006467866,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,47,0.94,0.02980825729124277,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,48,0.96,0.03103525843703555,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,49,0.98,0.03079364542235858,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,50,1.0,0.028939438573644116,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,51,1.02,0.029695866304934135,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,52,1.04,0.04170248050766288,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,53,1.06,0.04584605725905809,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,54,1.08,0.042857804227669036,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,55,1.1,0.03990732965140404,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,56,1.12,0.03817575050476974,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,57,1.14,0.037262977595564024,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,58,1.16,0.036887081161468875,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,59,1.18,0.035810484737068035,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,60,1.2,0.03415247497033537,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,61,1.22,0.03249652724384909,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,62,1.24,0.03131125918663797,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,63,1.26,0.0302157161900928,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,64,1.28,0.02880330162868392,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,65,1.3,0.025550744786098686,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,66,1.32,0.019654911889746177,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,67,1.34,0.01237669072664928,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,68,1.36,0.006321804442793075,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,69,1.38,0.006687550028263186,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,70,1.4,7.587916291102413e-05,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,71,1.42,-0.002147529504685648,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,72,1.44,0.01196613219590255,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,73,1.46,0.02430586235015194,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,74,1.48,0.022825320093993705,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,75,1.5,0.020691795128034797,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,76,1.52,0.017671899576646576,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,77,1.54,0.014357992554428779,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,78,1.56,0.009801333187352749,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,79,1.58,0.004694414026274527,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,80,1.6,0.0010115994498045167,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,81,1.62,0.0010132748920315508,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,82,1.64,0.006385982357766806,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,83,1.66,0.018241971494110706,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,84,1.68,0.02685778322273024,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,85,1.7,0.028965823974349304,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,86,1.72,0.032629409760955845,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,87,1.74,0.048351340356379016,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,88,1.76,0.05949139951607894,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,89,1.78,0.05716638168139434,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,90,1.8,0.052516579406307336,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,91,1.82,0.04753004902716313,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,92,1.84,0.04255035509048342,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,93,1.86,0.03815618347244216,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,94,1.88,0.034246634075089995,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,95,1.9,0.0321250638571623,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,96,1.92,0.029354541245268324,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,97,1.94,0.027054360703867943,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,98,1.96,0.02611281784221848,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,99,1.98,0.03374149305543759,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,100,2.0,0.0529246593040752,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,101,2.02,0.07454394736872245,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,102,2.04,0.061445557564965815,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,103,2.06,0.06079282052995732,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,104,2.08,0.06819141027357777,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,105,2.1,0.07414494015763515,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,106,2.12,0.0718502224669068,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,107,2.14,0.06422215936401092,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,108,2.16,0.05849496260271069,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,109,2.18,0.05744574411705381,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,110,2.2,0.06518524836189134,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,111,2.22,0.07085802325951653,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,112,2.24,0.06717172207245752,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,113,2.26,0.0515287916446618,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,114,2.28,0.04147883048228838,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,115,2.3,0.04076624651683034,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,116,2.32,0.04120179888192666,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,117,2.34,0.03689838649752028,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,118,2.36,0.026309742736004053,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,119,2.38,0.02386652672406115,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,120,2.4,0.032028366304150006,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,121,2.42,0.04322813393499606,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,122,2.44,0.0494044331630273,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,123,2.46,0.051630806838237404,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,124,2.48,0.05307987650566837,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,125,2.5,0.04690404511319637,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,126,2.52,0.05113335693975816,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,127,2.54,0.06027921799172558,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,128,2.56,0.06370180987615372,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,129,2.58,0.059484333483782854,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,130,2.6,0.053092097560097314,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,131,2.62,0.047177009039212923,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,132,2.64,0.039159488565893526,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,133,2.66,0.036464342569449686,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,134,2.68,0.04439893702424665,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,135,2.7,0.06137218949918758,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,136,2.72,0.06231932093082635,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,137,2.74,0.06293227597790794,1
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,138,2.76,0.05779491529758538,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,139,2.78,0.05329165893017666,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,140,2.8,0.05146836877937153,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,141,2.82,0.05142635062268732,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,142,2.84,0.051269748378024595,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,143,2.86,0.05100781635464872,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,144,2.88,0.051754359087894594,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,145,2.9,0.054262856369905584,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,146,2.92,0.049724747594908386,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,147,2.94,0.0467865036791136,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,148,2.96,0.045329848358015644,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,149,2.98,0.04347859043267636,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,150,3.0,0.04120271932748683,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,151,3.02,0.04065763656794582,0
Transitions,Transitions_mocap_mazen_c3d_walksideways_running_poses_120_jpos,152,3.04,0.040297783470462714,0
