clip,frames,fps,gap,airborne_frac,infeasible_frac,unsupported_impulse_Ns,unsupported_impulse_per_weight_s,torque_infeasible_frac,max_tau_ratio_p95,sim_infeasible_frac
BMLmovi_Subject_79_F_MoSh_Subject_79_F_10_poses_120_jpos,199,50.0,0.06,0.0,0.0,0.008,2.4459102015043305e-05,0.0,0.3219999999999999,0.0
BMLmovi_Subject_79_F_MoSh_Subject_79_F_15_poses_120_jpos,214,50.0,0.06,0.0,0.0,2.222,0.006793515584678276,0.0,0.34349999999999997,0.0
BMLmovi_Subject_81_F_MoSh_Subject_81_F_15_poses_120_jpos,194,50.0,0.06,0.0,0.0,27.251999999999995,0.08331993101424502,0.0,1.05,0.0
BMLmovi_Subject_81_F_MoSh_Subject_81_F_20_poses_120_jpos,322,50.0,0.06,0.0,0.0,22.71,0.06943327584520417,0.0,0.46,0.0
BMLmovi_Subject_83_F_MoSh_Subject_83_F_19_poses_120_jpos,269,50.0,0.06,0.007434944237918215,0.007434944237918215,93.274,0.2851747851688936,0.0,0.6,0.007434944237918215
BMLmovi_Subject_83_F_MoSh_Subject_83_F_21_poses_120_jpos,190,50.0,0.06,0.0,0.0,0.0,0.0,0.0,0.46,0.0
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,219,50.0,0.06,0.0,0.0,52.346000000000004,0.1600420192599321,0.0,1.021,0.0
BMLmovi_Subject_85_F_MoSh_Subject_85_F_4_poses_120_jpos,347,50.0,0.06,0.0,0.0,11.556000000000001,0.03533117286073005,0.0,0.53,0.0
BMLmovi_Subject_85_F_MoSh_Subject_85_F_7_poses_120_jpos,182,50.0,0.06,0.0,0.0,3.814,0.011660876885671894,0.0,0.3794999999999999,0.0
BMLmovi_Subject_88_F_MoSh_Subject_88_F_17_poses_120_jpos,174,50.0,0.06,0.0,0.0,1.586,0.0048490169744823345,0.0,0.44349999999999995,0.0
BMLmovi_Subject_8_F_MoSh_Subject_8_F_15_poses_120_jpos,197,50.0,0.06,0.01015228426395939,0.0,47.206,0.14432704621526676,0.0,1.1439999999999997,0.0
BMLmovi_Subject_8_F_MoSh_Subject_8_F_8_poses_120_jpos,220,50.0,0.06,0.0,0.0,29.472,0.09010733182341951,0.0,0.5204999999999999,0.0
CMU_02_02_08_poses_120_jpos,625,50.0,0.06,0.1168,0.1168,835.964,2.5558660946129574,0.0,0.62,0.1168
CMU_06_06_01_poses_120_jpos,206,50.0,0.06,0.0,0.0,29.107999999999997,0.08899444268173505,0.0,0.71,0.0
CMU_06_06_14_poses_120_jpos,200,50.0,0.06,0.0,0.0,42.152,0.1288750085172632,0.0,0.8704999999999998,0.0
CMU_07_07_01_poses_120_jpos,132,50.0,0.06,0.12121212121212122,0.15151515151515152,177.658,0.5431693932235704,0.0,0.7944999999999999,0.15151515151515152
CMU_102_102_20_poses_120_jpos,253,50.0,0.06,0.3201581027667984,0.30434782608695654,693.472,2.1202127990720134,0.0,0.8339999999999997,0.30434782608695654
CMU_102_102_29_poses_120_jpos,333,50.0,0.06,0.2882882882882883,0.3213213213213213,765.2320000000001,2.339610944146952,0.006006006006006006,0.8039999999999998,0.3213213213213213
CMU_105_105_06_poses_120_jpos,57,50.0,0.06,0.0,0.0,0.6960000000000001,0.0021279418753087673,0.0,0.27,0.0
CMU_105_105_11_poses_120_jpos,776,50.0,0.06,0.002577319587628866,0.002577319587628866,166.9,0.5102780157888409,0.0,0.74,0.002577319587628866
CMU_105_105_21_poses_120_jpos,1613,50.0,0.06,0.0,0.0,75.05199999999999,0.22946306555412874,0.0,0.58,0.0
CMU_105_105_35_poses_120_jpos,1272,50.0,0.06,0.0,0.0,111.48400000000001,0.3408498161306359,0.0,0.68,0.0
CMU_106_106_04_poses_60_jpos,455,50.0,0.06,0.1824175824175824,0.10989010989010989,667.558,2.0409836528697847,0.024175824175824177,0.85,0.10989010989010989
CMU_106_106_11_poses_60_jpos,571,50.0,0.06,0.01926444833625219,0.01926444833625219,181.07800000000003,0.5536256593350014,0.0,0.735,0.01926444833625219
CMU_106_106_13_poses_60_jpos,306,50.0,0.06,0.0,0.0,76.264,0.23316861950940782,0.0,0.54,0.0
CMU_107_107_01_poses_60_jpos,442,50.0,0.06,0.0,0.0,12.437999999999999,0.03802778885788857,0.0,0.55,0.0
CMU_108_108_11_poses_120_jpos,102,50.0,0.06,0.0784313725490196,0.09803921568627451,95.84,0.2930200421402187,0.0,0.8984999999999996,0.09803921568627451
CMU_108_108_13_poses_120_jpos,65,50.0,0.06,0.06153846153846154,0.12307692307692308,85.17,0.2603977148276548,0.0,1.208,0.12307692307692308
CMU_108_108_15_poses_120_jpos,148,50.0,0.06,0.18243243243243243,0.07432432432432433,187.01599999999996,0.5717804278056673,0.0,1.1165000000000003,0.07432432432432433
CMU_108_108_16_poses_120_jpos,147,50.0,0.06,0.16326530612244897,0.06802721088435375,162.92999999999998,0.4981401864138756,0.006802721088435374,1.1439999999999997,0.06802721088435375
CMU_108_108_18_poses_120_jpos,103,50.0,0.06,0.1941747572815534,0.14563106796116504,190.04,0.5810259683673537,0.0,1.168999999999999,0.14563106796116504
CMU_108_108_20_poses_120_jpos,116,50.0,0.06,0.12931034482758622,0.05172413793103448,116.084,0.3549137997892859,0.0,1.165,0.05172413793103448
CMU_108_108_24_poses_120_jpos,221,50.0,0.06,0.24434389140271492,0.28054298642533937,429.61599999999993,1.3135026964118555,0.0,0.86,0.28054298642533937
CMU_111_111_37_poses_120_jpos,135,50.0,0.06,0.0,0.0,0.0,0.0,0.0,0.3,0.0
CMU_114_114_01_poses_120_jpos,134,50.0,0.06,0.0,0.0,0.0,0.0,0.0,0.21,0.0
CMU_114_114_04_poses_120_jpos,373,50.0,0.06,0.2359249329758713,0.2359249329758713,624.7240000000002,1.910023505905739,0.0,0.61,0.2359249329758713
CMU_114_114_06_poses_120_jpos,426,50.0,0.06,0.3967136150234742,0.4154929577464789,1168.084,3.57128571476748,0.0,0.525,0.4154929577464789
CMU_114_114_09_poses_120_jpos,949,50.0,0.06,0.41938883034773444,0.41938883034773444,2734.9179999999997,8.361704795597277,0.0,0.6359999999999991,0.41938883034773444
CMU_114_114_13_poses_120_jpos,1305,50.0,0.06,0.0,0.0,159.07000000000002,0.4863386696916173,0.0,0.63,0.0
CMU_115_115_06_poses_60_jpos,297,50.0,0.06,0.2053872053872054,0.2053872053872054,460.72400000000005,1.4086119145973512,0.0,0.52,0.2053872053872054
CMU_118_118_10_poses_120_jpos,218,50.0,0.06,0.06422018348623854,0.009174311926605505,44.864000000000004,0.13716664410036283,0.0,0.49149999999999977,0.009174311926605505
CMU_118_118_19_poses_120_jpos,255,50.0,0.06,0.07450980392156863,0.03137254901960784,113.118,0.3458455877172085,0.0,0.4819999999999993,0.03137254901960784
CMU_120_120_07_poses_120_jpos,464,50.0,0.06,0.23922413793103448,0.17672413793103448,769.154,2.351602018909827,0.0,0.5684999999999997,0.17672413793103448
CMU_120_120_21_poses_120_jpos,1297,50.0,0.06,0.2413261372397841,0.2413261372397841,2468.212,7.546281137844256,0.0,0.41,0.2413261372397841
CMU_122_122_01_poses_120_jpos,264,50.0,0.06,0.14393939393939395,0.21212121212121213,459.668,1.4053833131313656,0.0,0.43,0.21212121212121213
CMU_122_122_03_poses_120_jpos,279,50.0,0.06,0.3225806451612903,0.3333333333333333,646.674,1.977133167059514,0.0,0.4439999999999986,0.3333333333333333
CMU_122_122_09_poses_120_jpos,188,50.0,0.06,0.3723404255319149,0.3723404255319149,484.872,1.4824417140297594,0.0,0.39950000000000013,0.3723404255319149
CMU_122_122_15_poses_120_jpos,218,50.0,0.06,0.4954128440366973,0.4954128440366973,720.2239999999999,2.2020040362103184,0.0,0.35,0.4954128440366973
CMU_122_122_34_poses_120_jpos,403,50.0,0.06,0.4317617866004963,0.4317617866004963,1148.846,3.5124676891968045,0.0,0.6089999999999998,0.4317617866004963
CMU_122_122_44_poses_120_jpos,275,50.0,0.06,0.0,0.0,12.932,0.0395381384073175,0.0,0.42,0.0
CMU_122_122_48_poses_120_jpos,185,50.0,0.06,0.06486486486486487,0.005405405405405406,52.839999999999996,0.161552368809361,0.0,0.7059999999999996,0.005405405405405406
CMU_122_122_55_poses_120_jpos,307,50.0,0.06,0.026058631921824105,0.029315960912052116,101.07799999999999,0.30903463918456836,0.0,0.35,0.029315960912052116
CMU_123_123_10_poses_120_jpos,333,50.0,0.06,0.0,0.0,25.534,0.07806733885651446,0.0,0.63,0.0
CMU_127_127_10_poses_120_jpos,70,50.0,0.06,0.2,0.2571428571428571,173.602,0.5307686285019433,0.0,1.0549999999999997,0.2571428571428571
CMU_127_127_13_poses_120_jpos,77,50.0,0.06,0.22077922077922077,0.23376623376623376,192.33799999999997,0.5880518454211748,0.0,1.072,0.23376623376623376
CMU_127_127_15_poses_120_jpos,68,50.0,0.06,0.36764705882352944,0.38235294117647056,240.782,0.7361639376732696,0.0,1.186,0.38235294117647056
CMU_127_127_16_poses_120_jpos,108,50.0,0.06,0.23148148148148148,0.2222222222222222,238.396,0.7288690104972828,0.0,0.7929999999999998,0.2222222222222222
CMU_12_12_02_poses_120_jpos,280,50.0,0.06,0.017857142857142856,0.017857142857142856,108.71600000000001,0.33238696683343094,0.0,0.8105000000000001,0.017857142857142856
CMU_131_131_01_poses_120_jpos,414,50.0,0.06,0.20048309178743962,0.2584541062801932,927.124,2.834577562074376,0.0,0.61,0.2584541062801932
CMU_131_131_12_poses_120_jpos,320,50.0,0.06,0.1625,0.165625,526.6479999999999,1.6101671447523158,0.0,0.5605000000000001,0.165625
CMU_132_132_10_poses_120_jpos,677,50.0,0.06,0.0,0.0,49.962,0.1527532068594492,0.0,0.52,0.0
CMU_132_132_19_poses_120_jpos,113,50.0,0.06,0.0,0.0,30.292,0.09261438977996145,0.0,0.8059999999999997,0.0
CMU_132_132_22_poses_120_jpos,155,50.0,0.06,0.0,0.01935483870967742,39.782000000000004,0.12162899954530658,0.0,0.82,0.01935483870967742
CMU_132_132_43_poses_120_jpos,335,50.0,0.06,0.0,0.0,46.902,0.1433976003386951,0.0,0.6060000000000002,0.0
CMU_132_132_46_poses_120_jpos,510,50.0,0.06,0.0,0.0,30.590000000000003,0.09352549133002183,0.0,0.52,0.0
CMU_132_132_47_poses_120_jpos,629,50.0,0.06,0.0,0.0,41.980000000000004,0.12834913782393972,0.0,0.59,0.0
CMU_132_132_53_poses_120_jpos,2709,50.0,0.06,0.15725359911406422,0.2517534145441122,4419.552,13.512284153598582,0.0,0.6,0.2517534145441122
CMU_133_133_04_poses_120_jpos,326,50.0,0.06,0.1165644171779141,0.08588957055214724,343.0,1.0486839988949817,0.0,0.5974999999999999,0.08588957055214724
CMU_133_133_23_poses_120_jpos,353,50.0,0.06,0.0,0.0,59.838,0.18294796829702015,0.0,0.5839999999999997,0.0
CMU_133_133_25_poses_120_jpos,171,50.0,0.06,0.0,0.0,224.424,0.6861511888280097,0.0,0.43,0.0
CMU_135_135_02_poses_120_jpos,2168,50.0,0.06,0.27075645756457567,0.2878228782287823,5183.726,15.848660381504045,0.00507380073800738,0.88,0.2882841328413284
CMU_136_136_02_poses_120_jpos,358,50.0,0.06,0.08379888268156424,0.08379888268156424,290.912,0.8894307856750348,0.0,0.7629999999999996,0.08379888268156424
CMU_136_136_06_poses_120_jpos,393,50.0,0.06,0.10687022900763359,0.17557251908396945,535.826,1.6382278495390743,0.0,0.75,0.17557251908396945
CMU_136_136_27_poses_120_jpos,453,50.0,0.06,0.2141280353200883,0.2163355408388521,807.474,2.4687611175618844,0.0,0.79,0.2163355408388521
CMU_137_137_08_poses_120_jpos,808,50.0,0.06,0.1150990099009901,0.1150990099009901,891.3039999999999,2.725061932802019,0.0,0.6064999999999997,0.1150990099009901
CMU_137_137_13_poses_120_jpos,1235,50.0,0.06,0.045344129554655874,0.05020242914979757,938.3460000000001,2.868887567425978,0.0,0.6729999999999996,0.05020242914979757
CMU_137_137_36_poses_120_jpos,1065,50.0,0.06,0.18028169014084508,0.18028169014084508,1645.16,5.02989203388358,0.0,0.54,0.18028169014084508
CMU_138_138_10_poses_120_jpos,182,50.0,0.06,0.0,0.0,88.826,0.27157552444852956,0.0,1.1,0.0
CMU_138_138_23_poses_120_jpos,191,50.0,0.06,0.0,0.0,25.851999999999997,0.07903958816161243,0.0,0.6699999999999999,0.0
CMU_138_138_25_poses_120_jpos,149,50.0,0.06,0.08053691275167785,0.12080536912751678,167.44600000000003,0.5119473495013676,0.0,0.71,0.12080536912751678
CMU_139_139_11_poses_60_jpos,266,50.0,0.06,0.2894736842105263,0.2706766917293233,604.624,1.8485700120929427,0.0,0.7075,0.2706766917293233
CMU_139_139_15_poses_60_jpos,898,50.0,0.06,0.2505567928730512,0.2594654788418708,2213.6279999999997,6.767919134419534,0.0,0.52,0.2594654788418708
CMU_13_13_07_poses_120_jpos,605,50.0,0.06,0.0,0.0,28.003999999999998,0.08561908660365908,0.0,0.24,0.0
CMU_13_13_08_poses_120_jpos,668,50.0,0.06,0.0,0.0,22.624000000000002,0.06917034049854245,0.0,0.2564999999999998,0.0
CMU_13_13_32_poses_120_jpos,140,50.0,0.06,0.37142857142857144,0.2357142857142857,384.94199999999995,1.1769169559843498,0.0,0.9914999999999995,0.2357142857142857
CMU_141_141_18_poses_60_jpos,323,50.0,0.06,0.02786377708978328,0.02786377708978328,104.536,0.31960708603057086,0.0,0.38,0.02786377708978328
CMU_141_141_21_poses_60_jpos,226,50.0,0.06,0.0,0.0,4.284,0.013097849129055688,0.0,0.31,0.0
CMU_143_143_01_poses_60_jpos,83,50.0,0.06,0.0,0.08433734939759036,105.556,0.32272562153748885,0.0,0.9759999999999996,0.08433734939759036
CMU_143_143_09_poses_60_jpos,454,50.0,0.06,0.18502202643171806,0.10572687224669604,557.018,1.7030200107769238,0.0,0.81,0.10572687224669604
CMU_143_143_10_poses_60_jpos,479,50.0,0.06,0.029227557411273485,0.029227557411273485,213.572,0.6529724169446035,0.0,0.61,0.029227557411273485
CMU_143_143_20_poses_60_jpos,542,50.0,0.06,0.03136531365313653,0.03136531365313653,198.514,0.6069342721767883,0.0,0.5294999999999993,0.03136531365313653
CMU_143_143_27_poses_60_jpos,586,50.0,0.06,0.0,0.0,43.924,0.13429269961359525,0.0,0.49,0.0
CMU_143_143_38_poses_60_jpos,1097,50.0,0.06,0.010027347310847767,0.010027347310847767,206.464,0.6312405048042375,0.0,0.68,0.010027347310847767
CMU_144_144_04_poses_120_jpos,1614,50.0,0.06,0.0,0.0,331.65200000000004,1.0139887626866426,0.0,0.66,0.0
CMU_144_144_05_poses_120_jpos,1161,50.0,0.06,0.29285099052540914,0.32127476313522824,2562.694,7.835149247417423,0.0,0.89,0.32127476313522824
CMU_144_144_17_poses_120_jpos,1175,50.0,0.06,0.19063829787234043,0.34808510638297874,2704.326,8.26817318949175,0.0,0.6029999999999995,0.34808510638297874
CMU_144_144_28_poses_120_jpos,953,50.0,0.06,0.0031479538300104933,0.030430220356768102,525.288,1.6060090974097583,0.0,0.61,0.030430220356768102
CMU_15_15_01_poses_120_jpos,2302,50.0,0.06,0.0,0.0,295.894,0.9046626914549027,0.0,0.67,0.0
CMU_16_16_35_poses_120_jpos,68,50.0,0.06,0.058823529411764705,0.11764705882352941,96.17199999999998,0.29403509487384305,0.0,1.0054999999999998,0.11764705882352941
CMU_17_17_09_poses_120_jpos,2533,50.0,0.06,0.0,0.0,356.0,1.0884300396694269,0.0,0.6,0.0
CMU_18_19_Justin_18_03_poses_120_jpos,247,50.0,0.06,0.13765182186234817,0.32388663967611336,670.0500000000001,2.0486026631474705,0.0,0.6769999999999999,0.31983805668016196
CMU_18_19_Justin_18_04_poses_120_jpos,169,50.0,0.06,0.14201183431952663,0.24260355029585798,372.56399999999996,1.139072610391574,0.0,0.8359999999999999,0.24260355029585798
CMU_18_19_Justin_18_07_poses_120_jpos,121,50.0,0.06,0.1487603305785124,0.1487603305785124,160.46,0.490588438666731,0.0,0.64,0.1487603305785124
CMU_18_19_Justin_18_11_poses_120_jpos,796,50.0,0.06,0.001256281407035176,0.007537688442211055,203.028,0.6207353204887764,0.0,0.6125,0.007537688442211055
CMU_18_19_Justin_18_15_poses_120_jpos,640,50.0,0.06,0.109375,0.11875,636.4939999999999,1.9460089597453716,0.0,0.53,0.11875
CMU_20_21_Justin1_20_09_poses_120_jpos,272,50.0,0.06,0.09558823529411764,0.01838235294117647,256.764,0.7850271087238223,0.0,1.0845,0.01838235294117647
CMU_20_21_rory1_20_08_poses_120_jpos,89,50.0,0.06,0.0,0.0,33.848,0.10348646062564822,0.0,0.79,0.0
CMU_20_21_rory1_20_10_poses_120_jpos,216,50.0,0.06,0.1574074074074074,0.25462962962962965,560.722,1.7143445750098887,0.0,0.6125,0.25462962962962965
CMU_22_23_justin_22_06_poses_120_jpos,210,50.0,0.06,0.0,0.0,25.82,0.07894175175355225,0.0,0.4764999999999995,0.0
CMU_22_23_justin_22_12_poses_120_jpos,127,50.0,0.06,0.047244094488188976,0.07086614173228346,135.37400000000002,0.41389080952305896,0.0,0.66,0.07086614173228346
CMU_22_23_justin_22_22_poses_120_jpos,75,50.0,0.06,0.0,0.0,14.216000000000001,0.04346382428073195,0.0,0.5839999999999999,0.0
CMU_27_27_11_poses_120_jpos,807,50.0,0.06,0.0,0.0,104.54600000000002,0.3196376599080896,0.0,0.58,0.0
CMU_28_28_16_poses_120_jpos,2334,50.0,0.06,0.0,0.0,170.91000000000003,0.5225381406738814,0.0,0.603499999999999,0.0
CMU_29_29_13_poses_120_jpos,6111,50.0,0.06,0.0,0.0,723.006,2.2105096889360496,0.0,0.6,0.0
CMU_29_29_15_poses_120_jpos,1845,50.0,0.06,0.0,0.0,87.07400000000001,0.2662189811072351,0.0,0.65,0.0
CMU_29_29_24_poses_120_jpos,1772,50.0,0.06,0.0,0.0,42.040000000000006,0.12853258108905255,0.0,0.55,0.0
CMU_30_30_02_poses_120_jpos,993,50.0,0.06,0.005035246727089627,0.005035246727089627,108.816,0.33269270560861897,0.0,0.52,0.005035246727089627
CMU_30_30_09_poses_120_jpos,1566,50.0,0.06,0.0,0.0,98.418,0.30090198776456645,0.0,0.56,0.0
CMU_30_30_13_poses_120_jpos,819,50.0,0.06,0.0,0.0,266.262,0.8140661775911824,0.0,0.7,0.0
CMU_32_32_01_poses_120_jpos,201,50.0,0.06,0.0,0.0,10.518,0.032157604374278184,0.0,0.7,0.0
CMU_35_35_03_poses_120_jpos,178,50.0,0.06,0.0,0.0,26.392000000000003,0.08069057754762786,0.0,0.7160000000000002,0.0
CMU_35_35_06_poses_120_jpos,183,50.0,0.06,0.0,0.0,16.642,0.050881046966793825,0.0,0.8090000000000002,0.0
CMU_35_35_07_poses_120_jpos,150,50.0,0.06,0.0,0.0,16.952,0.051828837169876754,0.0,0.8274999999999991,0.0
CMU_35_35_14_poses_120_jpos,171,50.0,0.06,0.0,0.0,19.304000000000002,0.059019813162299484,0.0,0.73,0.0
CMU_35_35_18_poses_120_jpos,73,50.0,0.06,0.1506849315068493,0.1506849315068493,120.73599999999999,0.3691367676110335,0.0,1.1499999999999992,0.1506849315068493
CMU_35_35_20_poses_120_jpos,68,50.0,0.06,0.19117647058823528,0.14705882352941177,134.18200000000002,0.41024640332281753,0.0,1.2719999999999998,0.14705882352941177
CMU_35_35_21_poses_120_jpos,67,50.0,0.06,0.19402985074626866,0.14925373134328357,123.54200000000002,0.3777157976428099,0.0,1.2379999999999998,0.14925373134328357
CMU_35_35_24_poses_120_jpos,63,50.0,0.06,0.2222222222222222,0.2222222222222222,148.388,0.45367965372603075,0.0,1.267,0.2222222222222222
CMU_35_35_25_poses_120_jpos,69,50.0,0.06,0.15942028985507245,0.15942028985507245,115.994,0.3546386348916165,0.0,1.2079999999999993,0.15942028985507245
CMU_35_35_26_poses_120_jpos,58,50.0,0.06,0.1724137931034483,0.1724137931034483,105.31200000000001,0.32197961892603,0.0,1.2505,0.1724137931034483
CMU_35_35_32_poses_120_jpos,163,50.0,0.06,0.0,0.0,19.618000000000002,0.05997983291638993,0.0,0.74,0.0
CMU_35_35_33_poses_120_jpos,175,50.0,0.06,0.0,0.0,20.886,0.0638566005857743,0.0,0.6819999999999994,0.0
CMU_36_36_04_poses_120_jpos,1553,50.0,0.06,0.2755956213779781,0.27945911139729557,2854.052,8.725943628029796,0.0,0.85,0.27945911139729557
CMU_36_36_18_poses_120_jpos,1793,50.0,0.06,0.35861684327941995,0.35973229224762965,4298.182,13.141209002152856,0.0,0.7,0.35973229224762965
CMU_37_37_01_poses_120_jpos,213,50.0,0.06,0.0,0.0,25.378,0.07759038636722113,0.0,0.73,0.0
CMU_38_38_02_poses_120_jpos,175,50.0,0.06,0.0,0.017142857142857144,47.699999999999996,0.14583739576469568,0.0,0.73,0.017142857142857144
CMU_39_39_05_poses_120_jpos,167,50.0,0.06,0.0,0.023952095808383235,61.92399999999999,0.1893256791474427,0.0,0.69,0.023952095808383235
CMU_40_40_02_poses_120_jpos,2081,50.0,0.06,0.024987986544930323,0.024987986544930323,610.398,1.8662233689723,0.0,0.68,0.024987986544930323
CMU_40_40_11_poses_120_jpos,2508,50.0,0.06,0.0,0.0,157.394,0.48121448781946563,0.0,0.58,0.0
CMU_40_40_12_poses_120_jpos,3515,50.0,0.06,0.0,0.0,421.05,1.2873131129292479,0.0,0.38,0.0
CMU_54_54_21_poses_120_jpos,2912,50.0,0.06,0.11778846153846154,0.11778846153846154,3498.294,10.695641228076736,0.0,0.47,0.11778846153846154
CMU_54_54_22_poses_120_jpos,1056,50.0,0.06,0.13920454545454544,0.13920454545454544,1374.9940000000001,4.203889814509056,0.0,0.4925,0.13920454545454544
CMU_54_54_23_poses_120_jpos,1791,50.0,0.06,0.0,0.0,179.128,0.5476637532188345,0.0,0.45,0.0
CMU_54_54_24_poses_120_jpos,1120,50.0,0.06,0.05,0.05803571428571429,1360.2640000000001,4.158854492923858,0.0,0.65,0.05803571428571429
CMU_55_55_01_poses_120_jpos,753,50.0,0.06,0.010624169986719787,0.010624169986719787,359.798,1.1000419983510685,0.0,0.63,0.010624169986719787
CMU_55_55_10_poses_120_jpos,568,50.0,0.06,0.0,0.0,169.126,0.5170837609245267,0.0,0.48,0.0
CMU_55_55_12_poses_120_jpos,865,50.0,0.06,0.03815028901734104,0.03815028901734104,350.676,1.0721525072784157,0.0,0.65,0.03815028901734104
CMU_55_55_15_poses_120_jpos,4039,50.0,0.06,0.06882891804902204,0.04134686803664273,2591.522,7.9232876215286305,0.0,0.75,0.04134686803664273
CMU_55_55_18_poses_120_jpos,2245,50.0,0.06,0.0,0.0,156.74800000000002,0.4792394153317509,0.0,0.5879999999999972,0.0
CMU_60_60_09_poses_60_jpos,2145,50.0,0.06,0.2573426573426573,0.26666666666666666,4741.610000000001,14.496940338193683,0.0,0.73,0.26666666666666666
CMU_60_60_15_poses_60_jpos,1783,50.0,0.06,0.03925967470555244,0.04374649467190129,1177.94,3.6014193284500133,0.0,0.66,0.04374649467190129
CMU_62_62_05_poses_60_jpos,965,50.0,0.06,0.0,0.0,475.75199999999995,1.4545583377326101,0.0,0.37,0.0
CMU_62_62_14_poses_60_jpos,561,50.0,0.06,0.0,0.0,6.106,0.0186684096129818,0.0,0.34,0.0
CMU_62_62_19_poses_60_jpos,549,50.0,0.06,0.0,0.0,91.31400000000001,0.27918230517520803,0.0,0.3760000000000002,0.0
CMU_63_63_09_poses_120_jpos,188,50.0,0.06,0.0,0.0425531914893617,288.61199999999997,0.8823987938457096,0.015957446808510637,0.7895000000000002,0.0425531914893617
CMU_63_63_27_poses_120_jpos,237,50.0,0.06,0.04219409282700422,0.04219409282700422,89.462,0.2735200230587255,0.0,0.5519999999999999,0.04219409282700422
CMU_64_64_09_poses_120_jpos,188,50.0,0.06,0.0,0.06382978723404255,274.544,0.839387462952256,0.0,0.8295000000000001,0.06382978723404255
CMU_64_64_28_poses_120_jpos,215,50.0,0.06,0.0,0.0,28.694,0.08772868415245656,0.0,0.6029999999999998,0.0
CMU_74_74_05_poses_60_jpos,269,50.0,0.06,0.0,0.0,41.74,0.12761536476348842,0.0,0.5899999999999997,0.0
CMU_74_74_09_poses_120_jpos,83,50.0,0.06,0.0,0.0,0.0,0.0,0.0,0.56,0.0
CMU_74_74_10_poses_60_jpos,279,50.0,0.06,0.0,0.0,8.049999999999999,0.024611971402637323,0.0,0.49,0.0
CMU_75_75_11_poses_60_jpos,146,50.0,0.06,0.3150684931506849,0.0821917808219178,238.69400000000002,0.7297801120473433,0.0547945205479452,1.3375000000000001,0.0821917808219178
CMU_75_75_12_poses_60_jpos,385,50.0,0.06,0.23636363636363636,0.05974025974025974,408.992,1.2504471314170738,0.005194805194805195,1.1,0.05974025974025974
CMU_76_76_02_poses_120_jpos,485,50.0,0.06,0.0,0.0,54.402,0.16632800847779822,0.0,0.6559999999999991,0.0
CMU_76_76_03_poses_120_jpos,451,50.0,0.06,0.1197339246119734,0.12416851441241686,538.842,1.6474489309987452,0.0,0.62,0.12416851441241686
CMU_76_76_10_poses_120_jpos,569,50.0,0.06,0.0,0.0,20.700000000000003,0.06328792646392455,0.0,0.5360000000000003,0.0
CMU_77_77_02_poses_60_jpos,780,50.0,0.06,0.0,0.0,0.47400000000000003,0.0014492017943913155,0.0,0.32049999999999956,0.0
CMU_77_77_04_poses_60_jpos,735,50.0,0.06,0.0,0.0,335.66,1.0262427727961794,0.0,0.67,0.0
CMU_77_77_30_poses_60_jpos,1050,50.0,0.06,0.0,0.0,164.402,0.5026406611846437,0.0,0.42549999999999955,0.0
CMU_78_78_31_poses_120_jpos,333,50.0,0.06,0.2912912912912913,0.32732732732732733,776.012,2.372569584112223,0.003003003003003003,0.8379999999999995,0.32732732732732733
CMU_78_78_35_poses_120_jpos,92,50.0,0.06,0.16304347826086957,0.20652173913043478,218.07600000000002,0.6667428913790729,0.0,0.88,0.20652173913043478
CMU_79_79_01_poses_60_jpos,488,50.0,0.06,0.0,0.0,64.00800000000001,0.19569727522236147,0.02459016393442623,0.78,0.0
CMU_79_79_39_poses_60_jpos,673,50.0,0.06,0.0,0.0,22.122,0.06763553184709849,0.0,0.47,0.0
CMU_79_79_54_poses_60_jpos,972,50.0,0.06,0.0,0.0,36.653999999999996,0.11206549065742463,0.0,0.5044999999999993,0.0
CMU_79_79_55_poses_60_jpos,533,50.0,0.06,0.0,0.0,48.2,0.1473660896406359,0.0,0.69,0.0
CMU_79_79_59_poses_60_jpos,708,50.0,0.06,0.0,0.0,75.094,0.2295914758397077,0.0,0.54,0.0
CMU_79_79_84_poses_60_jpos,730,50.0,0.06,0.0,0.0,38.326,0.1171774429785687,0.0,0.58,0.0
CMU_79_79_89_poses_60_jpos,737,50.0,0.06,0.0,0.0,57.01,0.17430167573470234,0.0,0.45,0.0
CMU_79_79_96_poses_60_jpos,465,50.0,0.06,0.0,0.0,42.21600000000001,0.1290706813333835,0.0,0.51,0.0
CMU_80_80_06_poses_60_jpos,801,50.0,0.06,0.0,0.0,15.134,0.046270506236958164,0.0,0.36,0.0
CMU_80_80_16_poses_60_jpos,1049,50.0,0.06,0.0,0.0,51.944,0.15881294938367616,0.0,0.32,0.0
CMU_80_80_40_poses_60_jpos,762,50.0,0.06,0.0,0.0,25.668000000000003,0.07847702881526643,0.0,0.29,0.0
CMU_80_80_47_poses_60_jpos,836,50.0,0.06,0.0,0.0,54.498,0.16662151770197875,0.0,0.4725,0.0
CMU_82_82_07_poses_120_jpos,499,50.0,0.06,0.056112224448897796,0.35070140280561124,1271.7559999999999,3.888251217780426,0.0,0.89,0.35070140280561124
CMU_83_83_15_poses_120_jpos,218,50.0,0.06,0.4954128440366973,0.4954128440366973,720.76,2.2036427960453264,0.0,0.36,0.4954128440366973
